,tiff_file,layer_name,x_pixel,y_pixel,original_image,x_pixel_end,y_pixel_end
87444,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_18.tif,01 Whitecoats,100.0,515.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,160.0,575.0
87776,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_18.tif,02 Moulted,313.0,725.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,373.0,785.0
87770,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_19.tif,02 Moulted,564.0,305.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,624.0,365.0
87748,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_20.tif,02 Moulted,652.0,388.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,712.0,448.0
87747,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_21.tif,02 Moulted,511.0,455.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,571.0,515.0
84148,StitchMICE_ORKsf16_2_1103_CP_FINAL_832_832_38.tif,01 Whitecoats,745.0,270.0,StitchMICE_ORKsf16_2_1103_CP_FINAL.tif,805.0,330.0
10038,StitchMICE_IHgu16_1_0921_CP_FINAL_832_832_22.tif,01 Whitecoats,318.0,644.0,StitchMICE_IHgu16_1_0921_CP_FINAL.tif,378.0,704.0
44068,StitchMICE_OHnr16_4_1104_CP_FINAL_832_832_4.tif,01 Whitecoats,318.0,653.0,StitchMICE_OHnr16_4_1104_CP_FINAL.tif,378.0,713.0
44159,StitchMICE_OHnr16_4_1104_CP_FINAL_832_832_6.tif,02 Moulted,612.0,542.0,StitchMICE_OHnr16_4_1104_CP_FINAL.tif,672.0,602.0
44160,StitchMICE_OHnr16_4_1104_CP_FINAL_832_832_6.tif,02 Moulted,584.0,570.0,StitchMICE_OHnr16_4_1104_CP_FINAL.tif,644.0,630.0
44161,StitchMICE_OHnr16_4_1104_CP_FINAL_832_832_6.tif,02 Moulted,727.0,621.0,StitchMICE_OHnr16_4_1104_CP_FINAL.tif,787.0,681.0
44162,StitchMICE_OHnr16_4_1104_CP_FINAL_832_832_6.tif,02 Moulted,764.0,417.0,StitchMICE_OHnr16_4_1104_CP_FINAL.tif,824.0,477.0
44045,StitchMICE_OHnr16_4_1104_CP_FINAL_832_832_7.tif,01 Whitecoats,235.0,511.0,StitchMICE_OHnr16_4_1104_CP_FINAL.tif,295.0,571.0
44047,StitchMICE_OHnr16_4_1104_CP_FINAL_832_832_7.tif,01 Whitecoats,503.0,792.0,StitchMICE_OHnr16_4_1104_CP_FINAL.tif,563.0,852.0
44042,StitchMICE_OHnr16_4_1104_CP_FINAL_832_832_8.tif,01 Whitecoats,536.0,574.0,StitchMICE_OHnr16_4_1104_CP_FINAL.tif,596.0,634.0
44149,StitchMICE_OHnr16_4_1104_CP_FINAL_832_832_8.tif,02 Moulted,689.0,426.0,StitchMICE_OHnr16_4_1104_CP_FINAL.tif,749.0,486.0
44035,StitchMICE_OHnr16_4_1104_CP_FINAL_832_832_9.tif,01 Whitecoats,765.0,747.0,StitchMICE_OHnr16_4_1104_CP_FINAL.tif,825.0,807.0
44144,StitchMICE_OHnr16_4_1104_CP_FINAL_832_832_9.tif,02 Moulted,361.0,501.0,StitchMICE_OHnr16_4_1104_CP_FINAL.tif,421.0,561.0
44013,StitchMICE_OHnr16_4_1104_CP_FINAL_832_832_10.tif,01 Whitecoats,644.0,599.0,StitchMICE_OHnr16_4_1104_CP_FINAL.tif,704.0,659.0
44026,StitchMICE_OHnr16_4_1104_CP_FINAL_832_832_10.tif,01 Whitecoats,595.0,156.0,StitchMICE_OHnr16_4_1104_CP_FINAL.tif,655.0,216.0
44027,StitchMICE_OHnr16_4_1104_CP_FINAL_832_832_10.tif,01 Whitecoats,442.0,140.0,StitchMICE_OHnr16_4_1104_CP_FINAL.tif,502.0,200.0
44030,StitchMICE_OHnr16_4_1104_CP_FINAL_832_832_10.tif,01 Whitecoats,392.0,378.0,StitchMICE_OHnr16_4_1104_CP_FINAL.tif,452.0,438.0
44000,StitchMICE_OHnr16_4_1104_CP_FINAL_832_832_11.tif,01 Whitecoats,551.0,665.0,StitchMICE_OHnr16_4_1104_CP_FINAL.tif,611.0,725.0
44017,StitchMICE_OHnr16_4_1104_CP_FINAL_832_832_11.tif,01 Whitecoats,447.0,374.0,StitchMICE_OHnr16_4_1104_CP_FINAL.tif,507.0,434.0
44001,StitchMICE_OHnr16_4_1104_CP_FINAL_832_832_12.tif,01 Whitecoats,172.0,105.0,StitchMICE_OHnr16_4_1104_CP_FINAL.tif,232.0,165.0
44188,StitchMICE_OHnr16_4_1104_CP_FINAL_832_832_13.tif,03 Dead Pups,199.0,98.0,StitchMICE_OHnr16_4_1104_CP_FINAL.tif,259.0,158.0
67141,StitchMICE_ORKhy16_2_1103_CP_FINAL_832_832_10.tif,01 Whitecoats,578.0,499.0,StitchMICE_ORKhy16_2_1103_CP_FINAL.tif,638.0,559.0
67142,StitchMICE_ORKhy16_2_1103_CP_FINAL_832_832_10.tif,01 Whitecoats,659.0,416.0,StitchMICE_ORKhy16_2_1103_CP_FINAL.tif,719.0,476.0
48633,StitchMICE_OHss16_2_1022_CP_FINAL_832_832_13.tif,02 Moulted,801.0,540.0,StitchMICE_OHss16_2_1022_CP_FINAL.tif,861.0,600.0
48579,StitchMICE_OHss16_2_1022_CP_FINAL_832_832_15.tif,01 Whitecoats,419.0,312.0,StitchMICE_OHss16_2_1022_CP_FINAL.tif,479.0,372.0
48580,StitchMICE_OHss16_2_1022_CP_FINAL_832_832_15.tif,01 Whitecoats,796.0,403.0,StitchMICE_OHss16_2_1022_CP_FINAL.tif,856.0,463.0
48655,StitchMICE_OHss16_2_1022_CP_FINAL_832_832_15.tif,03 Dead Pups,498.0,56.0,StitchMICE_OHss16_2_1022_CP_FINAL.tif,558.0,116.0
48552,StitchMICE_OHss16_2_1022_CP_FINAL_832_832_16.tif,01 Whitecoats,291.0,168.0,StitchMICE_OHss16_2_1022_CP_FINAL.tif,351.0,228.0
48558,StitchMICE_OHss16_2_1022_CP_FINAL_832_832_17.tif,01 Whitecoats,303.0,460.0,StitchMICE_OHss16_2_1022_CP_FINAL.tif,363.0,520.0
48559,StitchMICE_OHss16_2_1022_CP_FINAL_832_832_17.tif,01 Whitecoats,414.0,433.0,StitchMICE_OHss16_2_1022_CP_FINAL.tif,474.0,493.0
48621,StitchMICE_OHss16_2_1022_CP_FINAL_832_832_17.tif,02 Moulted,262.0,677.0,StitchMICE_OHss16_2_1022_CP_FINAL.tif,322.0,737.0
48650,StitchMICE_OHss16_2_1022_CP_FINAL_832_832_17.tif,03 Dead Pups,617.0,292.0,StitchMICE_OHss16_2_1022_CP_FINAL.tif,677.0,352.0
48491,StitchMICE_OHss16_2_1022_CP_FINAL_832_832_18.tif,01 Whitecoats,719.0,250.0,StitchMICE_OHss16_2_1022_CP_FINAL.tif,779.0,310.0
49346,StitchMICE_OHst16_1_0930_CP_FINAL_832_832_14.tif,06 Hg-Juveniles,250.0,694.0,StitchMICE_OHst16_1_0930_CP_FINAL.tif,310.0,754.0
49347,StitchMICE_OHst16_1_0930_CP_FINAL_832_832_14.tif,06 Hg-Juveniles,329.0,677.0,StitchMICE_OHst16_1_0930_CP_FINAL.tif,389.0,737.0
49348,StitchMICE_OHst16_1_0930_CP_FINAL_832_832_14.tif,06 Hg-Juveniles,426.0,696.0,StitchMICE_OHst16_1_0930_CP_FINAL.tif,486.0,756.0
49349,StitchMICE_OHst16_1_0930_CP_FINAL_832_832_14.tif,06 Hg-Juveniles,497.0,670.0,StitchMICE_OHst16_1_0930_CP_FINAL.tif,557.0,730.0
49350,StitchMICE_OHst16_1_0930_CP_FINAL_832_832_14.tif,06 Hg-Juveniles,376.0,657.0,StitchMICE_OHst16_1_0930_CP_FINAL.tif,436.0,717.0
93188,StitchMICE_ORKss16_5_1129_CP_FINAL_832_832_5.tif,02 Moulted,220.0,770.0,StitchMICE_ORKss16_5_1129_CP_FINAL.tif,280.0,830.0
93003,StitchMICE_ORKss16_5_1129_CP_FINAL_832_832_6.tif,01 Whitecoats,58.0,-8.0,StitchMICE_ORKss16_5_1129_CP_FINAL.tif,118.0,52.0
93234,StitchMICE_ORKss16_5_1129_CP_FINAL_832_832_6.tif,02 Moulted,-5.0,199.0,StitchMICE_ORKss16_5_1129_CP_FINAL.tif,55.0,259.0
93290,StitchMICE_ORKss16_5_1129_CP_FINAL_832_832_13.tif,02 Moulted,436.0,413.0,StitchMICE_ORKss16_5_1129_CP_FINAL.tif,496.0,473.0
93291,StitchMICE_ORKss16_5_1129_CP_FINAL_832_832_13.tif,02 Moulted,484.0,365.0,StitchMICE_ORKss16_5_1129_CP_FINAL.tif,544.0,425.0
93286,StitchMICE_ORKss16_5_1129_CP_FINAL_832_832_14.tif,02 Moulted,72.0,632.0,StitchMICE_ORKss16_5_1129_CP_FINAL.tif,132.0,692.0
93289,StitchMICE_ORKss16_5_1129_CP_FINAL_832_832_14.tif,02 Moulted,518.0,239.0,StitchMICE_ORKss16_5_1129_CP_FINAL.tif,578.0,299.0
93363,StitchMICE_ORKss16_5_1129_CP_FINAL_832_832_23.tif,02 Moulted,675.0,519.0,StitchMICE_ORKss16_5_1129_CP_FINAL.tif,735.0,579.0
66512,StitchMICE_ORKhs16_4_1117_CP_FINAL_832_832_1.tif,01 Whitecoats,206.0,680.0,StitchMICE_ORKhs16_4_1117_CP_FINAL.tif,266.0,740.0
66513,StitchMICE_ORKhs16_4_1117_CP_FINAL_832_832_1.tif,01 Whitecoats,129.0,718.0,StitchMICE_ORKhs16_4_1117_CP_FINAL.tif,189.0,778.0
66514,StitchMICE_ORKhs16_4_1117_CP_FINAL_832_832_1.tif,01 Whitecoats,492.0,703.0,StitchMICE_ORKhs16_4_1117_CP_FINAL.tif,552.0,763.0
66519,StitchMICE_ORKhs16_4_1117_CP_FINAL_832_832_1.tif,01 Whitecoats,800.0,782.0,StitchMICE_ORKhs16_4_1117_CP_FINAL.tif,860.0,842.0
66650,StitchMICE_ORKhs16_4_1117_CP_FINAL_832_832_1.tif,02 Moulted,657.0,718.0,StitchMICE_ORKhs16_4_1117_CP_FINAL.tif,717.0,778.0
66506,StitchMICE_ORKhs16_4_1117_CP_FINAL_832_832_2.tif,01 Whitecoats,252.0,235.0,StitchMICE_ORKhs16_4_1117_CP_FINAL.tif,312.0,295.0
66516,StitchMICE_ORKhs16_4_1117_CP_FINAL_832_832_2.tif,01 Whitecoats,725.0,146.0,StitchMICE_ORKhs16_4_1117_CP_FINAL.tif,785.0,206.0
66652,StitchMICE_ORKhs16_4_1117_CP_FINAL_832_832_2.tif,02 Moulted,144.0,23.0,StitchMICE_ORKhs16_4_1117_CP_FINAL.tif,204.0,83.0
66653,StitchMICE_ORKhs16_4_1117_CP_FINAL_832_832_2.tif,02 Moulted,261.0,9.0,StitchMICE_ORKhs16_4_1117_CP_FINAL.tif,321.0,69.0
66460,StitchMICE_ORKhs16_4_1117_CP_FINAL_832_832_3.tif,01 Whitecoats,564.0,569.0,StitchMICE_ORKhs16_4_1117_CP_FINAL.tif,624.0,629.0
66461,StitchMICE_ORKhs16_4_1117_CP_FINAL_832_832_3.tif,01 Whitecoats,454.0,609.0,StitchMICE_ORKhs16_4_1117_CP_FINAL.tif,514.0,669.0
66462,StitchMICE_ORKhs16_4_1117_CP_FINAL_832_832_3.tif,01 Whitecoats,134.0,689.0,StitchMICE_ORKhs16_4_1117_CP_FINAL.tif,194.0,749.0
66463,StitchMICE_ORKhs16_4_1117_CP_FINAL_832_832_3.tif,01 Whitecoats,459.0,785.0,StitchMICE_ORKhs16_4_1117_CP_FINAL.tif,519.0,845.0
66465,StitchMICE_ORKhs16_4_1117_CP_FINAL_832_832_3.tif,01 Whitecoats,116.0,431.0,StitchMICE_ORKhs16_4_1117_CP_FINAL.tif,176.0,491.0
66469,StitchMICE_ORKhs16_4_1117_CP_FINAL_832_832_3.tif,01 Whitecoats,799.0,398.0,StitchMICE_ORKhs16_4_1117_CP_FINAL.tif,859.0,458.0
66470,StitchMICE_ORKhs16_4_1117_CP_FINAL_832_832_3.tif,01 Whitecoats,745.0,490.0,StitchMICE_ORKhs16_4_1117_CP_FINAL.tif,805.0,550.0
66471,StitchMICE_ORKhs16_4_1117_CP_FINAL_832_832_3.tif,01 Whitecoats,668.0,677.0,StitchMICE_ORKhs16_4_1117_CP_FINAL.tif,728.0,737.0
66500,StitchMICE_ORKhs16_4_1117_CP_FINAL_832_832_3.tif,01 Whitecoats,655.0,213.0,StitchMICE_ORKhs16_4_1117_CP_FINAL.tif,715.0,273.0
66632,StitchMICE_ORKhs16_4_1117_CP_FINAL_832_832_3.tif,02 Moulted,222.0,486.0,StitchMICE_ORKhs16_4_1117_CP_FINAL.tif,282.0,546.0
66634,StitchMICE_ORKhs16_4_1117_CP_FINAL_832_832_3.tif,02 Moulted,618.0,409.0,StitchMICE_ORKhs16_4_1117_CP_FINAL.tif,678.0,469.0
45909,StitchMICE_OHsa16_5_1118_CP_FINAL_832_832_9.tif,01 Whitecoats,305.0,587.0,StitchMICE_OHsa16_5_1118_CP_FINAL.tif,365.0,647.0
65815,StitchMICE_ORKhn16_4_1129_CP_FINAL_832_832_8.tif,01 Whitecoats,492.0,290.0,StitchMICE_ORKhn16_4_1129_CP_FINAL.tif,552.0,350.0
78338,StitchMICE_ORKll16_1_1013_CP_FINAL_832_832_6.tif,01 Whitecoats,599.0,515.0,StitchMICE_ORKll16_1_1013_CP_FINAL.tif,659.0,575.0
78341,StitchMICE_ORKll16_1_1013_CP_FINAL_832_832_6.tif,01 Whitecoats,102.0,124.0,StitchMICE_ORKll16_1_1013_CP_FINAL.tif,162.0,184.0
78321,StitchMICE_ORKll16_1_1013_CP_FINAL_832_832_9.tif,01 Whitecoats,299.0,358.0,StitchMICE_ORKll16_1_1013_CP_FINAL.tif,359.0,418.0
78328,StitchMICE_ORKll16_1_1013_CP_FINAL_832_832_9.tif,01 Whitecoats,292.0,279.0,StitchMICE_ORKll16_1_1013_CP_FINAL.tif,352.0,339.0
78315,StitchMICE_ORKll16_1_1013_CP_FINAL_832_832_10.tif,01 Whitecoats,127.0,561.0,StitchMICE_ORKll16_1_1013_CP_FINAL.tif,187.0,621.0
5747,StitchMICE_IHcs16_5_1105_CP_FINAL_832_832_11.tif,02 Moulted,638.0,44.0,StitchMICE_IHcs16_5_1105_CP_FINAL.tif,698.0,104.0
45194,StitchMICE_OHpa16_4_1105_CP_FINAL_832_832_14.tif,02 Moulted,1.0,185.0,StitchMICE_OHpa16_4_1105_CP_FINAL.tif,61.0,245.0
56874,StitchMICE_ORKfa16_1_1013_CP_FINAL_832_832_12.tif,01 Whitecoats,237.0,618.0,StitchMICE_ORKfa16_1_1013_CP_FINAL.tif,297.0,678.0
56876,StitchMICE_ORKfa16_1_1013_CP_FINAL_832_832_12.tif,01 Whitecoats,357.0,202.0,StitchMICE_ORKfa16_1_1013_CP_FINAL.tif,417.0,262.0
16728,StitchMICE_IHtr16_3_1012_CP_FINAL_832_832_3.tif,01 Whitecoats,330.0,217.0,StitchMICE_IHtr16_3_1012_CP_FINAL.tif,390.0,277.0
85482,StitchMICE_ORKsh16_5_1129_CP_FINAL_832_832_5.tif,01 Whitecoats,251.0,170.0,StitchMICE_ORKsh16_5_1129_CP_FINAL.tif,311.0,230.0
85660,StitchMICE_ORKsh16_5_1129_CP_FINAL_832_832_6.tif,02 Moulted,516.0,543.0,StitchMICE_ORKsh16_5_1129_CP_FINAL.tif,576.0,603.0
85661,StitchMICE_ORKsh16_5_1129_CP_FINAL_832_832_6.tif,02 Moulted,627.0,472.0,StitchMICE_ORKsh16_5_1129_CP_FINAL.tif,687.0,532.0
85400,StitchMICE_ORKsh16_5_1129_CP_FINAL_832_832_24.tif,01 Whitecoats,172.0,403.0,StitchMICE_ORKsh16_5_1129_CP_FINAL.tif,232.0,463.0
85554,StitchMICE_ORKsh16_5_1129_CP_FINAL_832_832_24.tif,02 Moulted,463.0,37.0,StitchMICE_ORKsh16_5_1129_CP_FINAL.tif,523.0,97.0
85555,StitchMICE_ORKsh16_5_1129_CP_FINAL_832_832_24.tif,02 Moulted,436.0,64.0,StitchMICE_ORKsh16_5_1129_CP_FINAL.tif,496.0,124.0
22729,StitchMICE_OHca16_3_1104_CP_FINAL_832_832_7.tif,06 Hg-Juveniles,50.0,409.0,StitchMICE_OHca16_3_1104_CP_FINAL.tif,110.0,469.0
22740,StitchMICE_OHca16_3_1104_CP_FINAL_832_832_7.tif,06 Hg-Juveniles,400.0,258.0,StitchMICE_OHca16_3_1104_CP_FINAL.tif,460.0,318.0
22653,StitchMICE_OHca16_3_1104_CP_FINAL_832_832_8.tif,02 Moulted,573.0,558.0,StitchMICE_OHca16_3_1104_CP_FINAL.tif,633.0,618.0
22662,StitchMICE_OHca16_3_1104_CP_FINAL_832_832_8.tif,02 Moulted,384.0,461.0,StitchMICE_OHca16_3_1104_CP_FINAL.tif,444.0,521.0
22663,StitchMICE_OHca16_3_1104_CP_FINAL_832_832_8.tif,02 Moulted,392.0,398.0,StitchMICE_OHca16_3_1104_CP_FINAL.tif,452.0,458.0
22664,StitchMICE_OHca16_3_1104_CP_FINAL_832_832_8.tif,02 Moulted,126.0,491.0,StitchMICE_OHca16_3_1104_CP_FINAL.tif,186.0,551.0
22666,StitchMICE_OHca16_3_1104_CP_FINAL_832_832_8.tif,02 Moulted,673.0,189.0,StitchMICE_OHca16_3_1104_CP_FINAL.tif,733.0,249.0
22655,StitchMICE_OHca16_3_1104_CP_FINAL_832_832_9.tif,02 Moulted,298.0,191.0,StitchMICE_OHca16_3_1104_CP_FINAL.tif,358.0,251.0
22642,StitchMICE_OHca16_3_1104_CP_FINAL_832_832_10.tif,02 Moulted,561.0,202.0,StitchMICE_OHca16_3_1104_CP_FINAL.tif,621.0,262.0
22644,StitchMICE_OHca16_3_1104_CP_FINAL_832_832_10.tif,02 Moulted,457.0,359.0,StitchMICE_OHca16_3_1104_CP_FINAL.tif,517.0,419.0
83939,StitchMICE_ORKru16_4_1117_CP_FINAL_832_832_9.tif,01 Whitecoats,278.0,338.0,StitchMICE_ORKru16_4_1117_CP_FINAL.tif,338.0,398.0
83969,StitchMICE_ORKru16_4_1117_CP_FINAL_832_832_9.tif,02 Moulted,244.0,436.0,StitchMICE_ORKru16_4_1117_CP_FINAL.tif,304.0,496.0
83938,StitchMICE_ORKru16_4_1117_CP_FINAL_832_832_10.tif,01 Whitecoats,212.0,31.0,StitchMICE_ORKru16_4_1117_CP_FINAL.tif,272.0,91.0
21805,StitchMICE_OHbb16_3_1022_CP_FINAL_832_832_14.tif,01 Whitecoats,185.0,494.0,StitchMICE_OHbb16_3_1022_CP_FINAL.tif,245.0,554.0
21806,StitchMICE_OHbb16_3_1022_CP_FINAL_832_832_14.tif,01 Whitecoats,263.0,231.0,StitchMICE_OHbb16_3_1022_CP_FINAL.tif,323.0,291.0
21807,StitchMICE_OHbb16_3_1022_CP_FINAL_832_832_14.tif,01 Whitecoats,433.0,43.0,StitchMICE_OHbb16_3_1022_CP_FINAL.tif,493.0,103.0
21808,StitchMICE_OHbb16_3_1022_CP_FINAL_832_832_14.tif,01 Whitecoats,296.0,3.0,StitchMICE_OHbb16_3_1022_CP_FINAL.tif,356.0,63.0
21900,StitchMICE_OHbb16_3_1022_CP_FINAL_832_832_15.tif,02 Moulted,170.0,88.0,StitchMICE_OHbb16_3_1022_CP_FINAL.tif,230.0,148.0
21901,StitchMICE_OHbb16_3_1022_CP_FINAL_832_832_15.tif,02 Moulted,292.0,104.0,StitchMICE_OHbb16_3_1022_CP_FINAL.tif,352.0,164.0
21902,StitchMICE_OHbb16_3_1022_CP_FINAL_832_832_15.tif,02 Moulted,578.0,-1.0,StitchMICE_OHbb16_3_1022_CP_FINAL.tif,638.0,59.0
21904,StitchMICE_OHbb16_3_1022_CP_FINAL_832_832_15.tif,02 Moulted,671.0,225.0,StitchMICE_OHbb16_3_1022_CP_FINAL.tif,731.0,285.0
21905,StitchMICE_OHbb16_3_1022_CP_FINAL_832_832_15.tif,02 Moulted,758.0,382.0,StitchMICE_OHbb16_3_1022_CP_FINAL.tif,818.0,442.0
21906,StitchMICE_OHbb16_3_1022_CP_FINAL_832_832_15.tif,02 Moulted,488.0,249.0,StitchMICE_OHbb16_3_1022_CP_FINAL.tif,548.0,309.0
21907,StitchMICE_OHbb16_3_1022_CP_FINAL_832_832_15.tif,02 Moulted,629.0,446.0,StitchMICE_OHbb16_3_1022_CP_FINAL.tif,689.0,506.0
43116,StitchMICE_OHmi16_4_1105_CP_FINAL_832_832_17.tif,06 Hg-Juveniles,798.0,544.0,StitchMICE_OHmi16_4_1105_CP_FINAL.tif,858.0,604.0
42863,StitchMICE_OHmi16_4_1105_CP_FINAL_832_832_18.tif,01 Whitecoats,5.0,511.0,StitchMICE_OHmi16_4_1105_CP_FINAL.tif,65.0,571.0
42864,StitchMICE_OHmi16_4_1105_CP_FINAL_832_832_18.tif,01 Whitecoats,87.0,249.0,StitchMICE_OHmi16_4_1105_CP_FINAL.tif,147.0,309.0
43092,StitchMICE_OHmi16_4_1105_CP_FINAL_832_832_18.tif,06 Hg-Juveniles,217.0,89.0,StitchMICE_OHmi16_4_1105_CP_FINAL.tif,277.0,149.0
43093,StitchMICE_OHmi16_4_1105_CP_FINAL_832_832_18.tif,06 Hg-Juveniles,143.0,96.0,StitchMICE_OHmi16_4_1105_CP_FINAL.tif,203.0,156.0
43094,StitchMICE_OHmi16_4_1105_CP_FINAL_832_832_18.tif,06 Hg-Juveniles,209.0,265.0,StitchMICE_OHmi16_4_1105_CP_FINAL.tif,269.0,325.0
43095,StitchMICE_OHmi16_4_1105_CP_FINAL_832_832_18.tif,06 Hg-Juveniles,119.0,344.0,StitchMICE_OHmi16_4_1105_CP_FINAL.tif,179.0,404.0
43096,StitchMICE_OHmi16_4_1105_CP_FINAL_832_832_18.tif,06 Hg-Juveniles,124.0,240.0,StitchMICE_OHmi16_4_1105_CP_FINAL.tif,184.0,300.0
43097,StitchMICE_OHmi16_4_1105_CP_FINAL_832_832_18.tif,06 Hg-Juveniles,164.0,210.0,StitchMICE_OHmi16_4_1105_CP_FINAL.tif,224.0,270.0
43098,StitchMICE_OHmi16_4_1105_CP_FINAL_832_832_18.tif,06 Hg-Juveniles,65.0,195.0,StitchMICE_OHmi16_4_1105_CP_FINAL.tif,125.0,255.0
43099,StitchMICE_OHmi16_4_1105_CP_FINAL_832_832_18.tif,06 Hg-Juveniles,211.0,635.0,StitchMICE_OHmi16_4_1105_CP_FINAL.tif,271.0,695.0
43100,StitchMICE_OHmi16_4_1105_CP_FINAL_832_832_18.tif,06 Hg-Juveniles,143.0,632.0,StitchMICE_OHmi16_4_1105_CP_FINAL.tif,203.0,692.0
43101,StitchMICE_OHmi16_4_1105_CP_FINAL_832_832_18.tif,06 Hg-Juveniles,173.0,617.0,StitchMICE_OHmi16_4_1105_CP_FINAL.tif,233.0,677.0
43102,StitchMICE_OHmi16_4_1105_CP_FINAL_832_832_18.tif,06 Hg-Juveniles,215.0,212.0,StitchMICE_OHmi16_4_1105_CP_FINAL.tif,275.0,272.0
49651,StitchMICE_OHst16_3_1104_CP_FINAL_832_832_5.tif,02 Moulted,467.0,745.0,StitchMICE_OHst16_3_1104_CP_FINAL.tif,527.0,805.0
49548,StitchMICE_OHst16_3_1104_CP_FINAL_832_832_9.tif,01 Whitecoats,478.0,280.0,StitchMICE_OHst16_3_1104_CP_FINAL.tif,538.0,340.0
49549,StitchMICE_OHst16_3_1104_CP_FINAL_832_832_9.tif,01 Whitecoats,728.0,711.0,StitchMICE_OHst16_3_1104_CP_FINAL.tif,788.0,771.0
49642,StitchMICE_OHst16_3_1104_CP_FINAL_832_832_9.tif,02 Moulted,229.0,776.0,StitchMICE_OHst16_3_1104_CP_FINAL.tif,289.0,836.0
49643,StitchMICE_OHst16_3_1104_CP_FINAL_832_832_9.tif,02 Moulted,722.0,511.0,StitchMICE_OHst16_3_1104_CP_FINAL.tif,782.0,571.0
49660,StitchMICE_OHst16_3_1104_CP_FINAL_832_832_9.tif,03 Dead Pups,731.0,770.0,StitchMICE_OHst16_3_1104_CP_FINAL.tif,791.0,830.0
49550,StitchMICE_OHst16_3_1104_CP_FINAL_832_832_10.tif,01 Whitecoats,234.0,14.0,StitchMICE_OHst16_3_1104_CP_FINAL.tif,294.0,74.0
49639,StitchMICE_OHst16_3_1104_CP_FINAL_832_832_10.tif,02 Moulted,516.0,587.0,StitchMICE_OHst16_3_1104_CP_FINAL.tif,576.0,647.0
49632,StitchMICE_OHst16_3_1104_CP_FINAL_832_832_11.tif,02 Moulted,353.0,494.0,StitchMICE_OHst16_3_1104_CP_FINAL.tif,413.0,554.0
49636,StitchMICE_OHst16_3_1104_CP_FINAL_832_832_11.tif,02 Moulted,653.0,-14.0,StitchMICE_OHst16_3_1104_CP_FINAL.tif,713.0,46.0
49637,StitchMICE_OHst16_3_1104_CP_FINAL_832_832_11.tif,02 Moulted,750.0,-9.0,StitchMICE_OHst16_3_1104_CP_FINAL.tif,810.0,51.0
88318,StitchMICE_ORKso16_1_1023_CP_FINAL_832_832_19.tif,01 Whitecoats,102.0,398.0,StitchMICE_ORKso16_1_1023_CP_FINAL.tif,162.0,458.0
88312,StitchMICE_ORKso16_1_1023_CP_FINAL_832_832_20.tif,01 Whitecoats,2.0,677.0,StitchMICE_ORKso16_1_1023_CP_FINAL.tif,62.0,737.0
88314,StitchMICE_ORKso16_1_1023_CP_FINAL_832_832_20.tif,01 Whitecoats,401.0,687.0,StitchMICE_ORKso16_1_1023_CP_FINAL.tif,461.0,747.0
88320,StitchMICE_ORKso16_1_1023_CP_FINAL_832_832_20.tif,01 Whitecoats,324.0,167.0,StitchMICE_ORKso16_1_1023_CP_FINAL.tif,384.0,227.0
88321,StitchMICE_ORKso16_1_1023_CP_FINAL_832_832_20.tif,01 Whitecoats,657.0,318.0,StitchMICE_ORKso16_1_1023_CP_FINAL.tif,717.0,378.0
88308,StitchMICE_ORKso16_1_1023_CP_FINAL_832_832_21.tif,01 Whitecoats,525.0,641.0,StitchMICE_ORKso16_1_1023_CP_FINAL.tif,585.0,701.0
88274,StitchMICE_ORKso16_1_1023_CP_FINAL_832_832_23.tif,01 Whitecoats,720.0,29.0,StitchMICE_ORKso16_1_1023_CP_FINAL.tif,780.0,89.0
88221,StitchMICE_ORKso16_1_1023_CP_FINAL_832_832_25.tif,01 Whitecoats,778.0,43.0,StitchMICE_ORKso16_1_1023_CP_FINAL.tif,838.0,103.0
88141,StitchMICE_ORKso16_1_1023_CP_FINAL_832_832_33.tif,01 Whitecoats,229.0,96.0,StitchMICE_ORKso16_1_1023_CP_FINAL.tif,289.0,156.0
88345,StitchMICE_ORKso16_1_1023_CP_FINAL_832_832_33.tif,02 Moulted,533.0,18.0,StitchMICE_ORKso16_1_1023_CP_FINAL.tif,593.0,78.0
88346,StitchMICE_ORKso16_1_1023_CP_FINAL_832_832_33.tif,02 Moulted,361.0,177.0,StitchMICE_ORKso16_1_1023_CP_FINAL.tif,421.0,237.0
19657,StitchMICE_NEMdl16_4_1128_FINAL_832_832_5.tif,01 Whitecoats,-4.0,167.0,StitchMICE_NEMdl16_4_1128_FINAL.tif,56.0,227.0
19658,StitchMICE_NEMdl16_4_1128_FINAL_832_832_5.tif,01 Whitecoats,146.0,302.0,StitchMICE_NEMdl16_4_1128_FINAL.tif,206.0,362.0
19659,StitchMICE_NEMdl16_4_1128_FINAL_832_832_5.tif,01 Whitecoats,336.0,604.0,StitchMICE_NEMdl16_4_1128_FINAL.tif,396.0,664.0
